,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,P78 051019 1,Tracking Ratio [%],Category Group,Category Binocular,Index Binocular,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Binocular X [px],Point of Regard Binocular Y [px],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Video Time [h:m:s:ms],Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,Frame Number
56,3231701.54,15:17:51:233,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,110,92.00,54.00,4.24,78.00,54.00,3.22,680.32,20.98,780.12,-18.15,664.35,313.10,-,-0.04,0.22,0.97,-0.05,0.18,0.98,00:01:01:659,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1480
57,3231718.1,15:17:51:249,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,110,90.00,54.00,4.26,78.00,54.00,3.22,682.35,23.59,781.56,-15.39,667.40,314.50,-,-0.04,0.22,0.97,-0.06,0.18,0.98,00:01:01:700,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1481
58,3231734.78,15:17:51:266,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,110,90.00,54.00,4.20,78.00,54.00,3.20,681.39,18.51,782.57,-23.89,663.77,313.78,-,-0.05,0.23,0.97,-0.05,0.18,0.98,00:01:01:700,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1481
59,3231751.4,15:17:51:282,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,110,90.00,54.00,4.28,78.00,54.00,3.24,685.62,23.34,785.41,-17.06,670.25,314.95,-,-0.05,0.22,0.97,-0.06,0.18,0.98,00:01:01:742,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1482
60,3231768.11,15:17:51:299,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,110,92.00,54.00,4.26,78.00,54.00,3.22,681.54,21.67,782.38,-19.57,664.70,314.98,-,-0.05,0.22,0.97,-0.05,0.18,0.98,00:01:01:742,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1482
61,3231784.72,15:17:51:316,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,110,92.00,54.00,4.24,78.00,54.00,3.22,682.16,17.94,782.86,-25.28,664.96,313.95,-,-0.05,0.23,0.97,-0.05,0.18,0.98,00:01:01:742,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1482
62,3231801.26,15:17:51:332,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,110,92.00,54.00,4.24,78.00,52.00,3.22,684.42,19.41,782.70,-21.07,669.94,312.65,-,-0.05,0.22,0.97,-0.06,0.18,0.98,00:01:01:784,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1483
63,3231817.93,15:17:51:349,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,77,90.00,54.00,4.26,78.00,56.00,3.32,684.14,17.04,784.83,-22.30,666.93,310.12,-,-0.05,0.22,0.97,-0.06,0.18,0.98,00:01:01:784,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1483
64,3231834.57,15:17:51:366,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,77,90.00,54.00,4.24,80.00,56.00,3.34,682.09,18.98,781.77,-21.13,666.05,312.34,-,-0.04,0.22,0.97,-0.05,0.18,0.98,00:01:01:784,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1483
65,3231851.21,15:17:51:382,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,77,92.00,54.00,4.26,78.00,54.00,3.24,700.62,11.49,801.06,-30.32,685.20,301.75,-,-0.06,0.23,0.97,-0.07,0.19,0.98,00:01:01:825,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1484
66,3231867.91,15:17:51:399,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,111,90.00,54.00,4.24,0.00,0.00,0.00,721.86,-16.14,802.95,-27.30,0.00,0.00,-,-0.06,0.23,0.97,0.00,0.00,0.00,00:01:01:825,-34.35,2.61,-23.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1484
67,3231884.49,15:17:51:416,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,111,90.00,52.00,4.26,80.00,54.00,3.34,702.85,9.66,805.79,-31.68,684.81,299.78,-,-0.06,0.23,0.97,-0.07,0.19,0.98,00:01:01:867,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1485
68,3231901.21,15:17:51:432,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,111,90.00,52.00,4.24,80.00,54.00,3.38,701.46,10.07,805.26,-32.19,682.57,300.89,-,-0.06,0.23,0.97,-0.07,0.19,0.98,00:01:01:867,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1485
69,3231917.84,15:17:51:449,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,111,92.00,52.00,4.22,82.00,56.00,3.38,704.28,9.11,804.42,-32.46,689.03,299.56,-,-0.06,0.23,0.97,-0.07,0.19,0.98,00:01:01:867,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1485
70,3231934.43,15:17:51:465,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,111,92.00,52.00,4.24,80.00,54.00,3.36,704.35,6.99,808.02,-34.08,685.31,297.58,-,-0.07,0.23,0.97,-0.07,0.19,0.98,00:01:01:909,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1486
71,3231951.14,15:17:51:482,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,111,92.00,54.00,4.30,80.00,54.00,3.32,705.57,5.04,807.77,-40.18,687.77,299.40,-,-0.07,0.24,0.97,-0.07,0.19,0.98,00:01:01:909,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1486
72,3231967.71,15:17:51:499,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,111,90.00,52.00,4.24,80.00,54.00,3.22,704.39,4.46,807.43,-32.96,685.25,294.96,-,-0.06,0.23,0.97,-0.07,0.19,0.98,00:01:01:950,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1487
73,3231984.36,15:17:51:515,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,111,92.00,52.00,4.24,80.00,54.00,3.28,707.26,2.74,805.74,-40.24,692.52,297.95,-,-0.06,0.24,0.97,-0.08,0.19,0.98,00:01:01:950,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1487
74,3232001.02,15:17:51:532,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,111,90.00,54.00,4.26,80.00,54.00,3.36,702.36,0.27,804.84,-41.71,677.94,290.32,-,-0.06,0.24,0.97,-0.07,0.19,0.98,00:01:01:992,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1488
75,3232017.7,15:17:51:549,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,111,92.00,54.00,4.24,80.00,54.00,3.34,705.51,0.01,806.50,-44.32,688.19,295.45,-,-0.06,0.24,0.97,-0.07,0.19,0.98,00:01:01:992,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1488
76,3232034.26,15:17:51:565,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,111,90.00,52.00,4.22,80.00,54.00,3.34,706.62,1.21,808.50,-41.51,688.65,294.83,-,-0.07,0.24,0.97,-0.07,0.19,0.98,00:01:02:034,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1489
77,3232050.94,15:17:51:582,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,78,92.00,54.00,4.30,80.00,54.00,3.32,707.52,-0.87,808.16,-45.80,690.55,295.09,-,-0.07,0.24,0.97,-0.07,0.19,0.98,00:01:02:034,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1489
78,3232067.62,15:17:51:599,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,78,0.00,0.00,0.00,80.00,54.00,3.36,1010.67,398.98,1544.44,660.83,689.26,297.44,-,-0.50,-0.35,0.79,-0.07,0.19,0.98,00:01:02:034,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1489
79,3232084.19,15:17:51:615,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,78,0.00,0.00,0.00,80.00,54.00,3.36,1006.55,400.06,1537.18,666.83,687.21,295.00,-,-0.50,-0.35,0.79,-0.07,0.19,0.98,00:01:02:075,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1490
80,3232100.89,15:17:51:632,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,112,0.00,0.00,0.00,82.00,54.00,3.36,1007.07,401.64,1535.45,668.23,689.96,296.23,-,-0.50,-0.35,0.79,-0.07,0.19,0.98,00:01:02:075,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1490
81,3232117.46,15:17:51:648,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,112,0.00,0.00,0.00,80.00,54.00,3.32,1007.91,401.14,1535.45,668.23,691.61,295.46,-,-0.50,-0.35,0.79,-0.07,0.19,0.98,00:01:02:117,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1491
82,3232134.12,15:17:51:665,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,112,0.00,0.00,0.00,82.00,54.00,3.36,1003.89,404.78,1524.38,676.65,693.41,294.93,-,-0.49,-0.36,0.80,-0.08,0.19,0.98,00:01:02:117,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1491
83,3232150.8,15:17:51:682,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,112,0.00,0.00,0.00,82.00,54.00,3.36,1003.49,404.80,1524.38,676.65,692.58,295.00,-,-0.49,-0.36,0.80,-0.08,0.19,0.98,00:01:02:117,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1491
84,3232167.4,15:17:51:698,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,112,0.00,0.00,0.00,80.00,54.00,3.36,999.47,409.62,1516.80,683.59,691.54,297.18,-,-0.48,-0.36,0.80,-0.07,0.19,0.98,00:01:02:159,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1492
85,3232184.1,15:17:51:715,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,112,0.00,0.00,0.00,82.00,54.00,3.34,1000.95,408.13,1518.94,682.62,692.52,295.65,-,-0.49,-0.36,0.80,-0.08,0.19,0.98,00:01:02:159,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1492
86,3232200.65,15:17:51:732,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,112,0.00,0.00,0.00,82.00,54.00,3.38,1001.37,407.12,1521.32,681.48,691.21,294.97,-,-0.49,-0.36,0.79,-0.07,0.19,0.98,00:01:02:200,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1493
87,3232217.4,15:17:51:748,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,79,0.00,0.00,0.00,82.00,54.00,3.34,1002.67,406.89,1521.32,681.48,693.83,294.54,-,-0.49,-0.36,0.79,-0.08,0.19,0.98,00:01:02:200,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1493
88,3232234.02,15:17:51:765,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,79,0.00,0.00,0.00,82.00,54.00,3.34,996.35,412.82,1505.72,692.60,689.55,292.16,-,-0.48,-0.37,0.80,-0.08,0.19,0.98,00:01:02:200,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1493
89,3232250.67,15:17:51:782,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,79,90.00,52.00,4.24,80.00,54.00,3.40,709.73,5.15,813.42,-33.12,690.71,293.57,-,-0.07,0.23,0.97,-0.07,0.19,0.98,00:01:02:200,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1493
90,3232267.31,15:17:51:798,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,79,92.00,54.00,4.22,74.00,52.00,3.00,713.23,54.03,812.10,8.21,706.14,332.03,-,-0.07,0.20,0.98,-0.08,0.15,0.98,00:01:02:200,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1493
91,3232283.86,15:17:51:815,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,79,92.00,68.00,4.32,80.00,64.00,3.44,700.91,202.85,796.78,157.58,717.73,437.63,-,-0.05,0.08,1.00,-0.09,0.04,1.00,00:01:02:242,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1494
92,3232300.5,15:17:51:832,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,79,94.00,78.00,4.32,78.00,74.00,3.56,691.73,356.10,774.28,307.58,743.36,554.68,-,-0.02,-0.05,1.00,-0.10,-0.08,0.99,00:01:02:284,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1495
93,3232317.16,15:17:51:848,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,79,94.00,86.00,4.18,84.00,78.00,3.58,673.68,495.15,749.06,436.90,751.64,669.44,-,0.01,-0.17,0.99,-0.10,-0.20,0.97,00:01:02:284,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1495
94,3232333.86,15:17:51:865,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,79,94.00,92.00,4.20,84.00,86.00,3.66,652.95,588.61,728.30,520.94,742.42,750.97,-,0.03,-0.24,0.97,-0.08,-0.28,0.96,00:01:02:284,-34.35,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1495
95,3232350.43,15:17:51:881,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,79,94.00,94.00,4.28,86.00,90.00,3.74,649.80,626.03,733.18,560.22,735.73,777.89,-,0.03,-0.28,0.96,-0.07,-0.31,0.95,00:01:02:325,-34.34,2.61,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1496
96,3232367.14,15:17:51:898,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,79,94.00,98.00,4.46,0.00,0.00,0.00,648.73,627.92,731.19,563.82,735.89,777.76,-,0.03,-0.28,0.96,-0.07,-0.31,0.95,00:01:02:325,-34.34,2.62,-23.57,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1496
97,3232383.71,15:17:51:915,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,79,94.00,96.00,4.30,0.00,0.00,0.00,658.31,623.72,750.52,554.98,735.93,777.74,-,0.01,-0.27,0.96,-0.07,-0.31,0.95,00:01:02:367,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1497
98,3232400.39,15:17:51:931,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,79,94.00,96.00,4.26,86.00,86.00,3.74,654.52,614.14,753.84,550.21,723.14,766.24,-,0.01,-0.27,0.96,-0.07,-0.30,0.95,00:01:02:367,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1497
99,3232417.05,15:17:51:948,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,113,96.00,98.00,4.42,86.00,88.00,3.74,657.12,621.16,760.12,556.08,723.13,772.34,-,0.00,-0.27,0.96,-0.06,-0.30,0.95,00:01:02:367,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1497
100,3232433.73,15:17:51:965,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,113,94.00,96.00,4.26,0.00,0.00,0.00,657.14,618.26,759.84,550.76,723.27,772.26,-,0.00,-0.27,0.96,-0.06,-0.30,0.95,00:01:02:409,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1498
101,3232450.32,15:17:51:981,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,113,94.00,96.00,4.20,0.00,0.00,0.00,659.18,615.34,763.75,545.12,723.27,772.26,-,0.00,-0.26,0.96,-0.06,-0.30,0.95,00:01:02:409,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1498
102,3232466.99,15:17:51:998,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,113,94.00,96.00,4.16,0.00,0.00,0.00,659.56,613.29,764.30,541.31,723.27,772.26,-,0.00,-0.26,0.97,-0.06,-0.30,0.95,00:01:02:450,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1499
103,3232483.57,15:17:52:015,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,113,96.00,96.00,4.36,0.00,0.00,0.00,660.77,617.05,767.24,548.08,723.27,772.26,-,0.00,-0.27,0.96,-0.06,-0.30,0.95,00:01:02:450,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1499
104,3232500.19,15:17:52:031,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,113,96.00,96.00,4.32,0.00,0.00,0.00,664.44,619.31,775.12,551.80,723.27,772.26,-,-0.01,-0.27,0.96,-0.06,-0.30,0.95,00:01:02:492,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1500
105,3232516.91,15:17:52:048,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,113,94.00,96.00,4.24,88.00,88.00,3.78,661.18,617.21,770.58,546.72,720.61,773.77,-,-0.01,-0.27,0.96,-0.06,-0.30,0.95,00:01:02:492,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1500
106,3232533.46,15:17:52:065,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,113,94.00,96.00,4.32,88.00,88.00,3.78,661.43,617.61,772.69,551.15,718.97,770.35,-,-0.01,-0.27,0.96,-0.06,-0.30,0.95,00:01:02:534,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1501
107,3232550.25,15:17:52:081,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Visual Intake,113,94.00,96.00,4.20,88.00,86.00,3.68,662.59,617.08,772.85,542.04,721.31,777.65,-,-0.01,-0.26,0.96,-0.06,-0.31,0.95,00:01:02:534,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1501
108,3232566.86,15:17:52:098,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,80,94.00,96.00,4.34,88.00,88.00,3.78,653.45,619.79,760.66,555.44,714.67,770.81,-,0.00,-0.27,0.96,-0.06,-0.30,0.95,00:01:02:534,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1501
109,3232583.37,15:17:52:114,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,80,94.00,92.00,4.18,86.00,84.00,3.58,561.83,583.58,666.48,524.07,614.87,746.61,-,0.08,-0.24,0.97,0.02,-0.27,0.96,00:01:02:575,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1502
110,3232600.11,15:17:52:131,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,80,98.00,92.00,4.26,84.00,82.00,3.62,460.32,550.97,557.56,508.69,512.17,717.35,-,0.17,-0.22,0.96,0.10,-0.24,0.97,00:01:02:575,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1502
111,3232616.77,15:17:52:148,Trial001,P78_051019_1-2-recording.avi,0.0,2949996.26,P78_051019_1 (1),CornflowerBlue,Calibration_1,96.9,Eye,Saccade,80,92.00,90.00,4.12,86.00,82.00,3.62,448.49,544.97,549.00,493.07,496.05,723.10,-,0.17,-0.20,0.96,0.12,-0.24,0.96,00:01:02:575,-34.34,2.62,-23.58,24.88,1.42,-27.72,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,1502
